#
#  This file contains sample profiling data.
#  It was collected by running the GrinBunny game
#  on an off-the-shelf PS/3.
#
#  To run the profiler, I have a simple shell script in
#  ~/bin/grinprof that looks like this:
#
#     #!/bin/sh -x
#     java -Xmx400m -jar /Users/billf/java.net/hdcookbook/bin/profiler.jar $*
#
#  That way, I can launch the gui on this data set with
#  "grinprof sample_profile.dat".  As of this writing (in May 2009),
#  grinprof was a GUI tool that was operated from the command line,
#  so it needed to be run from a terminal window.  By the time you read
#  this, that may no longer be true.
#
#  By the way, notice how we can put comments in this data file?  That's
#  because we used com.hdcookbook.grin.util.JsonIO to write out this
#  simple text format, and it handles comments in the input text.

1241824852366340000
3309
[1399399000,9446000,255,"drawToBuffer(DD engine 0)"]
[1409524000,8623000,255,"blitToFB(DD engine 1)"]
[1418198000,21341000,255,"idleWait(DD engine 0)"]
[1439595000,286000,255,"advanceModel(DD engine 0)"]
[1439898000,460000,255,"damageCalculation(DD engine 0)"]
[1440385000,160000,255,"eraseBuffer(DD engine 0)"]
[1440642000,13288000,255,"drawToBuffer(DD engine 0)"]
[1453985000,1891000,255,"blitToFB(DD engine 1)"]
[1455926000,26418000,255,"idleWait(DD engine 0)"]
[1482403000,1863000,255,"advanceModel(DD engine 0)"]
[1484297000,515000,255,"damageCalculation(DD engine 0)"]
[1484934000,112000,255,"eraseBuffer(DD engine 0)"]
[1485075000,16887000,255,"drawToBuffer(DD engine 0)"]
[1502023000,1917000,255,"blitToFB(DD engine 1)"]
[1503984000,18461000,255,"idleWait(DD engine 0)"]
[1522574000,52000,255,"advanceModel(DD engine 0)"]
[1522793000,414000,255,"damageCalculation(DD engine 0)"]
[1523234000,344000,255,"eraseBuffer(DD engine 0)"]
[1523634000,14710000,255,"drawToBuffer(DD engine 0)"]
[1538396000,1770000,255,"blitToFB(DD engine 1)"]
[1540405000,24436000,255,"idleWait(DD engine 0)"]
[1564897000,290000,255,"advanceModel(DD engine 0)"]
[1565204000,461000,255,"damageCalculation(DD engine 0)"]
[1565887000,379000,255,"eraseBuffer(DD engine 0)"]
[1567392000,7953000,255,"drawToBuffer(DD engine 0)"]
[1575382000,9371000,255,"blitToFB(DD engine 1)"]
[1584815000,22348000,255,"idleWait(DD engine 0)"]
[1607227000,336000,255,"advanceModel(DD engine 0)"]
[1607587000,465000,255,"damageCalculation(DD engine 0)"]
[1608069000,279000,255,"eraseBuffer(DD engine 0)"]
[1608378000,14996000,255,"drawToBuffer(DD engine 0)"]
[1623428000,2126000,255,"blitToFB(DD engine 1)"]
[1625672000,22529000,255,"idleWait(DD engine 0)"]
[1648258000,152000,255,"advanceModel(DD engine 0)"]
[1648588000,367000,255,"damageCalculation(DD engine 0)"]
[1648971000,301000,255,"eraseBuffer(DD engine 0)"]
[1649301000,23754000,255,"drawToBuffer(DD engine 0)"]
[1673127000,2035000,255,"blitToFB(DD engine 1)"]
[1675192000,14653000,255,"idleWait(DD engine 0)"]
